Tiempo,Comando,Veh_mot,Latitud,Longitud,Altitud,Velocidad N,Velocidad E,Velocidad D,Aceleración N,Aceleración E,Aceleración D,Deriva N,Deriva E,Deriva D
2640.54511193724,MOTB,v1_m1,0.218363341073793,-0.162941774766048,506220.650526141,-7367.21278598359,1735.70838198334,1371.81587158514,-2.0768987747035,-1.03658490986128,-8.28363160517676,0,0,0
2697.94826654457,MOTB,v1_m1,0.155060777969853,-0.175553373693348,506360.870495994,-7456.6496350912,1665.24595735641,891.392081099556,-1.55804763204054,-1.22750091190863,-8.36929248526398,0,0,0
2755.3514211519,MOTB,v1_m1,0.0917422295771308,-0.188000099202055,506646.65332268,-7515.94431730829,1584.07964979085,408.09152559348,-1.03295163171261,-1.41396946075136,-8.41940758852216,0,0,0
2812.75457575923,MOTB,v1_m1,0.0284186234301216,-0.200350736529512,507080.221129319,-7544.86431187531,1492.52566242997,-76.036210301856,-0.503804969689401,-1.59492954676724,-8.43381760474721,0,0,0
2870.15773036656,MOTB,v1_m1,-0.0348992048910255,-0.212670972188427,507661.445992403,-7543.30405677563,1390.95970250305,-558.941985377043,0.0271806507910003,-1.76934457037579,-8.41253025863342,0,0,0
2927.56088497389,MOTB,v1_m1,-0.098200485085162,-0.225025515150968,508387.825251753,-7511.2852783944,1279.81521724539,-1038.58668265345,0.557787783620132,-1.93620866340791,-8.35572017875038,0,0,0
2984.96403958123,MOTB,v1_m1,-0.161474491088352,-0.237480136661022,509254.497439121,-7448.95664354623,1159.58129775173,-1512.95068662062,1.0858050445927,-2.09455247392099,-8.26372709325963,0,0,0
3042.36719418856,MOTB,v1_m1,-0.2247105123386,-0.250103811065649,510254.298077367,-7356.5927402146,1030.80022957962,-1980.04324324555,1.60903880567977,-2.24344932004243,-8.13705378772464,0,0,0
3099.77034879589,MOTB,v1_m1,-0.287897808253992,-0.262971045401383,511377.855657376,-7234.5924018543,894.064757919184,-2437.91155464494,2.12532463058601,-2.3820201624072,-7.97636148276967,0,0,0
3157.17350340322,MOTB,v1_m1,-0.351025530273102,-0.276164614213983,512613.724298618,-7083.47639821944,750.015058881936,-2884.64960270706,2.63253831028228,-2.50943872375352,-7.78246511220601,0,0,0
3214.57665801055,MOTB,v1_m1,-0.414082596773503,-0.289778901988813,513948.551944677,-6903.88452316426,599.335454544011,-3318.40661669986,3.12860636812892,-2.62493595288719,-7.55632712104285,0,0,0
3271.97981261788,MOTB,v1_m1,-0.477057498419587,-0.303924155934804,515367.278904798,-6696.57211651391,442.750897250609,-3737.39513493793,3.61151591874137,-2.72780404429905,-7.2990503937315,0,0,0
3329.38296722521,MOTB,v1_m1,-0.539938005531413,-0.318732078374018,516853.365708292,-6462.40606273932,281.023239649619,-4139.89861408854,4.07932378240202,-2.81740017090166,-7.01187037374442,0,0,0
3386.78612183254,MOTB,v1_m1,-0.602710733591859,-0.334363369534692,518389.043445403,-6202.36031365134,114.947391767003,-4524.27854129147,4.53016477695051,-2.89314845183449,-6.69614640227161,0,0,0
3444.18927643988,MOTB,v1_m1,-0.665360502907291,-0.35101821942568,519955.583048678,-5917.51098555103,-54.6527826452613,-4888.98103287839,4.96225913103273,-2.95454449450421,-6.35335277445447,0,0,0
3501.59243104721,MOTB,v1_m1,-0.727869391903653,-0.368951180937272,521533.579242436,-5609.03108317707,-226.928570529848,-5232.5428756943,5.37391898553533,-3.00115540797447,-5.98506902915097,0,0,0
3558.99558565454,MOTB,v1_m1,-0.790215321760358,-0.388492863329621,523103.243221594,-5278.18490336007,-401.01065779102,-5553.5970139497,5.76355397329946,-3.03262230886069,-5.59297028972689,0,0,0
3616.39874026187,MOTB,v1_m1,-0.852369902422656,-0.410082393496754,524644.699799806,-4926.32217055917,-576.013429331553,-5850.87746806384,6.12967588990232,-3.04866122319665,-5.17881736897035,0,0,0
3673.8018948692,MOTB,v1_m1,-0.91429507332995,-0.434317427965236,526138.284343163,-4554.8719544903,-751.03930732691,-6123.22368816199,6.47090248976379,-3.04906375255209,-4.74444692040264,0,0,0
3731.20504947653,MOTB,v1_m1,-0.975937700153463,-0.462033736207858,527564.833774815,-4165.33641696906,-925.183125233476,-6369.5843476661,6.7859604613347,-3.03369769654307,-4.29176168434225,0,0,0
3788.60820408386,MOTB,v1_m1,-1.03722055271376,-0.494436499067084,528905.969372632,-3759.28443103653,-1097.53640741523,-6589.02060666799,7.07368765201409,-3.00250540864419,-3.82272125117432,0,0,0
3846.01135869119,MOTB,v1_m1,-1.09802655285263,-0.533326047758328,530144.363535309,-3338.34511058622,-1267.19181373143,-6780.7088258,7.33303462727383,-2.95550666991622,-3.339332488663,0,0,0
3903.41451329853,MOTB,v1_m1,-1.15816978776557,-0.581504084379237,531263.994084377,-2904.20128327254,-1433.24736889451,-6943.94280205326,7.56306565873354,-2.89279493956384,-2.84364121396932,0,0,0
3960.81766790586,MOTB,v1_m1,-1.2173387816441,-0.643542188821671,532250.369653402,-2458.58293366945,-1594.81073649259,-7078.13551595518,7.7629592424208,-2.81453813302174,-2.33772368121345,0,0,0
4018.22082251319,MOTB,v1_m1,-1.27497735960091,-0.727308943572296,533090.748680474,-2003.26063769184,-1751.00342099754,-7182.82042940884,7.93200825097954,-2.72097736741807,-1.82367875371593,0,0,0
4075.62397712052,MOTB,v1_m1,-1.3300147769406,-0.847099473364323,533774.296325819,-1540.03900342019,-1900.96490546447,-7257.65235820356,8.06961982212197,-2.61242584127556,-1.30362049449394,0,0,0
